n,l,m,a,w_r,w_i,A_r,A_i
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.425000000000003375e-01,1.254479558258984273e+00,-9.601381510221241866e-01,2.432540094212632731e+00,1.498078144153663915e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.485000000000003428e-01,1.287160606850557887e+00,-9.330674834833821985e-01,2.349820140500554544e+00,1.491077538154757409e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.525000000000003464e-01,1.310426936888852367e+00,-9.129298954096453089e-01,2.290290941345825004e+00,1.482764407013887009e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.585000000000003517e-01,1.347884908610686550e+00,-8.789544533775492940e-01,2.193405988505202853e+00,1.463500285281299718e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.645000000000003570e-01,1.388986154164683073e+00,-8.394322837939063309e-01,2.085778917924812959e+00,1.433924373144589204e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.705000000000003624e-01,1.434680366087252468e+00,-7.927241236383730794e-01,1.964825109722944330e+00,1.390569788670619644e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.761315558020088878e-01,1.483100949638322064e+00,-7.400690952225640329e-01,1.835644263535911591e+00,1.332521061672319096e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.793969295067482816e-01,1.514444515404175240e+00,-7.042784531377993540e-01,1.751743252218383118e+00,1.288307206262859772e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.836312143683094700e-01,1.559970695695070297e+00,-6.499636786980969028e-01,1.629894247444631628e+00,1.214873420403057569e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.871566455819413277e-01,1.603713016270804204e+00,-5.952603062877509510e-01,1.513284629603024012e+00,1.134202640647897553e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.900645239812964626e-01,1.645681950920926173e+00,-5.405524378778016059e-01,1.402271007338424802e+00,1.047727525816874117e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.917014760300981169e-01,1.672679023914396046e+00,-5.042561524421722563e-01,1.331495649338950038e+00,9.875385795335476224e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.937613325216914095e-01,1.711696708339204287e+00,-4.503267101947864282e-01,1.230313537128380652e+00,8.944327689181721386e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.954086283785589795e-01,1.748920132966474084e+00,-3.973004785906372738e-01,1.135217374228551179e+00,7.990652346163378272e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.967065826174182908e-01,1.784306263734953157e+00,-3.454851314455960054e-01,1.046296553328462497e+00,7.026400677394151195e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.977113501099377779e-01,1.817789581609890126e+00,-2.951861539693557690e-01,9.636237800239213502e-01,6.063151721006490025e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.982429694086531469e-01,1.839012261846923568e+00,-2.626540484852981083e-01,9.120150522190775266e-01,5.427221829172768075e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.988657329196227730e-01,1.869119458245838583e+00,-2.156187560610575982e-01,8.399194200580017977e-01,4.491454705984401774e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.993134782219502688e-01,1.897048001259303618e+00,-1.710551115734788019e-01,7.742783032127957821e-01,3.588568760500124855e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.996206556566647472e-01,1.922669779223943110e+00,-1.294091083549672450e-01,7.151665926570363041e-01,2.731770196076682700e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.150291596573655872e-01,-1.893689781814337447e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000052e-03,4.169784076793668914e-01,-1.891953456116953758e+00,3.997235802121693382e+00,1.262027021587663889e-02
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000611e-03,4.217165633913670941e-01,-1.887754698906543904e+00,3.990621158699289239e+00,4.287350342139682052e-02
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.450000000000000074e-02,4.265399918036764104e-01,-1.883511003329601641e+00,3.984028350246688444e+00,7.307653481139994578e-02
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.050000000000000433e-02,4.314494659418210976e-01,-1.879221857586543809e+00,3.977450324308120511e+00,1.032291568884675381e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.650000000000000966e-02,4.364457628725305072e-01,-1.874886674326338598e+00,3.970879904938680927e+00,1.333312100014937551e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.050000000000001321e-02,4.398252487643268260e-01,-1.871970649648593277e+00,3.966500250406479910e+00,1.533710916354559251e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.650000000000001854e-02,4.449679970263383244e-01,-1.867557212603526473e+00,3.959926216775596419e+00,1.833886175572541355e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.250000000000002387e-02,4.501996861458775201e-01,-1.863095770835136555e+00,3.953340024456722723e+00,2.133553320627556982e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.850000000000002920e-02,4.555211397557847874e-01,-1.858585426918105243e+00,3.946734012753524201e+00,2.432711924208682541e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.450000000000003453e-02,4.609332054040339854e-01,-1.854025190534246192e+00,3.940100376508790525e+00,2.731361700518620816e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.050000000000003986e-02,4.664367581970891852e-01,-1.849413976902549273e+00,3.933431159453886217e+00,3.029502424894555124e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.450000000000004341e-02,4.701570657519936192e-01,-1.846310933212744310e+00,3.928961247086537600e+00,3.227979980609019250e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.050000000000004874e-02,4.758151301886591189e-01,-1.841612075866732923e+00,3.922214613413611772e+00,3.525271671947806107e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.650000000000005407e-02,4.815671845345991242e-01,-1.836858856457663336e+00,3.915410383070953237e+00,3.822053338402863210e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.250000000000005940e-02,4.874142435714626798e-01,-1.832049812567201341e+00,3.908539974266067141e+00,4.118324212464112843e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.850000000000006473e-02,4.933573721185571803e-01,-1.827183371261289491e+00,3.901594610879418390e+00,4.414083155598863550e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.450000000000007006e-02,4.993976884513336434e-01,-1.822257846827934902e+00,3.894565310889181120e+00,4.709328558411344234e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.850000000000007361e-02,5.034791375471523445e-01,-1.818940454131886320e+00,3.889827945300291745e+00,4.905872472167512877e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.045000000000000789e-01,5.096840793896306732e-01,-1.813912390057152102e+00,3.882638190401268119e+00,5.200256770673077344e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.105000000000000843e-01,5.159894906369690837e-01,-1.808820163325282504e+00,3.875339438774958900e+00,5.494120100563966158e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.165000000000000896e-01,5.223967275929985998e-01,-1.803661639511093151e+00,3.867921835393103080e+00,5.787458174845031555e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.225000000000000949e-01,5.289072239992125279e-01,-1.798434552205218084e+00,3.860375249926438102e+00,6.080265698161039234e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.285000000000000864e-01,5.355224951732519001e-01,-1.793136499521250427e+00,3.852689259062278104e+00,6.372536240737936009e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.325000000000000899e-01,5.399916713588162054e-01,-1.789563788991216153e+00,3.847482529736108159e+00,6.567081198208312154e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.385000000000000953e-01,5.467851724575920613e-01,-1.784141735402413831e+00,3.839540176318779530e+00,6.858438956299102163e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.445000000000001006e-01,5.536879294367176296e-01,-1.778641604437682266e+00,3.831429038474472915e+00,7.149235965819479288e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.505000000000001059e-01,5.607018035644255605e-01,-1.773060448507268072e+00,3.823137443248499689e+00,7.439460405688739231e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.565000000000001112e-01,5.678287648819444478e-01,-1.767395156232024034e+00,3.814653322374470079e+00,7.729098612877232100e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.625000000000001166e-01,5.750708985249644023e-01,-1.761642446699422937e+00,3.805964186076847611e+00,8.018134911369065865e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.665000000000001201e-01,5.799640563665205972e-01,-1.757757041447972179e+00,3.800051160890203672e+00,8.210482650434736129e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.725000000000001255e-01,5.874031093088684097e-01,-1.751850858323273696e+00,3.790991343471978414e+00,8.498474853096953385e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.785000000000001308e-01,5.949635079700837936e-01,-1.745847615248065088e+00,3.781690924833094325e+00,8.785812012347233857e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.845000000000001361e-01,6.026478198937300634e-01,-1.739743336604510970e+00,3.772135614191931996e+00,9.072469351319638609e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.905000000000001414e-01,6.104587630444240354e-01,-1.733533834374566540e+00,3.762310550201353632e+00,9.358419078124722290e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.965000000000001468e-01,6.183992167082357216e-01,-1.727214697441130875e+00,3.752200261348579424e+00,9.643630129828906217e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.005000000000001503e-01,6.237663017278569644e-01,-1.722938747532074544e+00,3.745293676644274150e+00,9.833343521273898435e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.065000000000001557e-01,6.319294737971048459e-01,-1.716426442315046375e+00,3.734671842036427769e+00,1.011724465861687960e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.125000000000001610e-01,6.402307011166081807e-01,-1.709791558911864184e+00,3.723720215767349018e+00,1.040030613064927945e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.185000000000001663e-01,6.486735494323655482e-01,-1.703028762040847743e+00,3.712420706082062871e+00,1.068248235242360122e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.245000000000001716e-01,6.572618033009266503e-01,-1.696132431757419345e+00,3.700754385549827052e+00,1.096372299101038505e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.305000000000001770e-01,6.659994828883911699e-01,-1.689096646318472228e+00,3.688701430421557514e+00,1.124397257183831211e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.345000000000001805e-01,6.719097172631515180e-01,-1.684325579808413131e+00,3.680441106725222067e+00,1.143022514370755305e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.405000000000001859e-01,6.809060769466809271e-01,-1.677043338376374981e+00,3.667697060302493206e+00,1.170868441445243269e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.465000000000001912e-01,6.900638896801489786e-01,-1.669604249280129959e+00,3.654508611088878478e+00,1.198597636162810343e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.525000000000001688e-01,6.993882228798129486e-01,-1.662001137745032109e+00,3.640852034992416275e+00,1.226202293437639090e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.585000000000001741e-01,7.088844937737476259e-01,-1.654226444368918525e+00,3.626702344398136546e+00,1.253673878931544250e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.645000000000001794e-01,7.185585037702435507e-01,-1.646272206240518399e+00,3.612033186177147304e+00,1.281003075641662381e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.685000000000001830e-01,7.251096440748776573e-01,-1.640865510744482725e+00,3.601951473976799711e+00,1.299138456655473783e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.745000000000001883e-01,7.350939570923328281e-01,-1.632593180709151381e+00,3.586353895465755226e+00,1.326207333434509694e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.805000000000001936e-01,7.452736997349593828e-01,-1.624117959581264925e+00,3.570158981045142177e+00,1.353104728787486222e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.865000000000001990e-01,7.556565013529992214e-01,-1.615430255258080816e+00,3.553334275864967751e+00,1.379817983196212738e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.925000000000002043e-01,7.662506495599499257e-01,-1.606520000639460877e+00,3.535845283643342718e+00,1.406333402512594422e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.965000000000002078e-01,7.734352611787218557e-01,-1.600451003182023157e+00,3.523798860415770395e+00,1.423893191134565139e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.025000000000002132e-01,7.844021776699142690e-01,-1.591146157613025025e+00,3.505119843701105076e+00,1.450045513219830884e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.085000000000002185e-01,7.956065789008514022e-01,-1.581589582009552908e+00,3.485672864960815076e+00,1.475958139691402993e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.145000000000002238e-01,8.070602034130115454e-01,-1.571769492781713184e+00,3.465413853033212810e+00,1.501613328990023311e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.205000000000002292e-01,8.187761683123924161e-01,-1.561673697286407592e+00,3.444295328719698901e+00,1.526992263850130538e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.265000000000002345e-01,8.307692634445087432e-01,-1.551289654358815717e+00,3.422265910700514890e+00,1.552075139294342598e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.305000000000002380e-01,8.389268425798409590e-01,-1.544200507117458709e+00,3.407046180288781478e+00,1.568622415442746387e+00
